T(K) logP(GPa) logrho(g/cm^3) logE(MJ/kg) S(MJ/kg/K)
8200 -0.30275177 -1.9826355 2.27981844 0.0992477
8200 -0.26025466 -1.93710449 2.27313564 0.09828496
8200 -0.21775756 -1.89186171 2.26658549 0.09734274
8200 -0.17526045 -1.84692758 2.26017787 0.09642063
8200 -0.13276335 -1.80232756 2.2539253 0.09551838
8200 -0.09026624 -1.75810015 2.24784344 0.09463579
8200 -0.04776913 -1.71428295 2.24194737 0.09377312
8200 -0.00527203 -1.67082973 2.23624385 0.09292991
8200 0.03722508 -1.62784357 2.23075851 0.09210604
8200 0.07972219 -1.58536662 2.22549325 0.09130112
8200 0.12221929 -1.5433957 2.22045092 0.09051593
8200 0.1647164 -1.5018497 2.21561194 0.08974874
8200 0.2072135 -1.46090159 2.21101774 0.08900096
8200 0.23487762 -1.43430314 2.21908154 0.08881334
8200 0.26254173 -1.40817916 2.21640082 0.0883459
8200 0.29020584 -1.38229333 2.21381718 0.08788552
8200 0.31786996 -1.35669403 2.21133667 0.08743285
8200 0.34553407 -1.33137489 2.2089614 0.0869876
8200 0.37319818 -1.30632188 2.20669265 0.08654941
8200 0.4008623 -1.28154122 2.20453332 0.08611822
8200 0.42852641 -1.25705255 2.20248678 0.0856942
8200 0.45619052 -1.23284144 2.20055302 0.0852769
8200 0.48385463 -1.20890003 2.19873234 0.08486598
8200 0.51151875 -1.18525003 2.19702397 0.08446147
8200 0.53918286 -1.16187813 2.19542163 0.08406267
8200 0.56684697 -1.13877922 2.19391989 0.08366905
8200 0.59451109 -1.11596469 2.19251534 0.0832804
8200 0.6221752 -1.09341894 2.19120348 0.0828961
8200 0.64983931 -1.07115519 2.18998264 0.08251607
8200 0.67750343 -1.04917297 2.18885272 0.0821401
8200 0.70516754 -1.02746849 2.18781397 0.08176796
8200 0.73283165 -1.00604976 2.18686773 0.08139963
8200 0.76049577 -0.98490957 2.18603884 0.08103593
8200 0.78815988 -0.96398647 2.18542186 0.08067983
8200 0.81582399 -0.94312596 2.18506422 0.08033079
8200 0.84348811 -0.92221101 2.18499908 0.07998825
8200 0.87115222 -0.90115286 2.18524766 0.07965162
8200 0.89881633 -0.87988869 2.18582035 0.07932028
8200 0.92648044 -0.85838016 2.18671609 0.07899357
8200 0.95414456 -0.83661477 2.18792164 0.07867076
8200 0.98180867 -0.81460861 2.18941104 0.07835112
8200 1.00947278 -0.79240908 2.19114586 0.07803391
8200 1.0371369 -0.77009629 2.19307686 0.07771848
8200 1.06480101 -0.7477817 2.19514719 0.07740438
8200 1.09246512 -0.72560175 2.19729751 0.07709142
8200 1.12012924 -0.70370674 2.19947199 0.07677977
8200 1.14779335 -0.68224603 2.20162435 0.07646992
8200 1.17545746 -0.66135288 2.20372227 0.07616269
8200 1.20312158 -0.64113234 2.20574927 0.07585903
8200 1.23078569 -0.62165479 2.20770416 0.07555999
8200 1.2584498 -0.60295558 2.20959841 0.07526654
8200 1.28611392 -0.58503948 2.21145273 0.07497958
8200 1.31377803 -0.56788721 2.21329367 0.0746998
8200 1.34144214 -0.55146337 2.21515087 0.07442779
8200 1.36910626 -0.53572027 2.21705506 0.07416397
8200 1.39677037 -0.52059666 2.21904521 0.07390886
8200 1.42443448 -0.50577565 2.2212696 0.0736622
8200 1.45209859 -0.49103145 2.22377951 0.07342117
8200 1.47976271 -0.47637291 2.22648502 0.07318165
8200 1.50742682 -0.46177442 2.22932032 0.07293974
8200 1.53509093 -0.44727054 2.23221278 0.07269268
8200 1.56275505 -0.43299283 2.23510724 0.07244105
8200 1.59041916 -0.41892215 2.23800955 0.07218436
8200 1.61808327 -0.40502728 2.24092864 0.0719219
8200 1.64574739 -0.39127098 2.24387453 0.07165278
8200 1.6734115 -0.37761048 2.24689128 0.0713776
8200 1.70107561 -0.36401634 2.25004654 0.07109857
8200 1.72873973 -0.35047859 2.25340442 0.07081839
8200 1.75640384 -0.33700198 2.25701392 0.07053957
8200 1.78406795 -0.32361453 2.2608475 0.07026151
8200 1.81173207 -0.3102983 2.26486047 0.06998109
8200 1.83939618 -0.29706289 2.26900013 0.06969571
8200 1.86706029 -0.28396019 2.27324572 0.06940604
8200 1.8947244 -0.27101304 2.27765428 0.06911587
8200 1.92238852 -0.2581909 2.28230423 0.06882822
8200 1.95005263 -0.24537644 2.28725601 0.06854142
8200 1.97771674 -0.23248563 2.29249318 0.06825077
8200 2.00538086 -0.21953433 2.29793094 0.06795204
8200 2.03304497 -0.20659062 2.30350074 0.06764419
8200 2.06070908 -0.19368197 2.30922498 0.06732948
8200 2.0883732 -0.18080405 2.31515028 0.06701017
8200 2.11603731 -0.16793935 2.32132444 0.066688
8200 2.14370142 -0.15508348 2.32778724 0.06636507
8200 2.17136554 -0.14226791 2.33454923 0.06604389
8200 2.19902965 -0.12951139 2.34159463 0.06572471
8200 2.22669376 -0.11680639 2.34891268 0.06540658
8200 2.25435788 -0.10413734 2.35649823 0.0650884
8200 2.28202199 -0.09148311 2.36435106 0.06476893
8200 2.3096861 -0.07877176 2.37250674 0.06444587
8200 2.33735021 -0.06598173 2.38097255 0.06411839
8200 2.36501433 -0.05311186 2.38974383 0.06378623
8200 2.39267844 -0.04017253 2.39880672 0.06344938
8200 2.42034255 -0.02722145 2.40811544 0.06310919
8200 2.44800667 -0.01426674 2.41766066 0.06276583
8200 2.47567078 -0.00130101 2.42744345 0.06241904
8200 2.50333489 0.01166656 2.4374537 0.06206915
8200 2.53099901 0.02461826 2.44767792 0.06171694
8200 2.55866312 0.03756369 2.45812494 0.06136266
8200 2.58632723 0.0505113 2.46880187 0.06100653
8200 2.61399135 0.06346786 2.47971349 0.06064882
8200 2.64165546 0.07644051 2.4908645 0.06028983
8200 2.66931957 0.08943738 2.50225879 0.05992972
8200 2.69698369 0.10246847 2.51389658 0.05956817
8200 2.7246478 0.11553883 2.52577149 0.05920478
8200 2.75231191 0.1286523 2.53787597 0.05883918
8200 2.77997602 0.14181229 2.55020203 0.058471
8200 2.80764014 0.15501431 2.56273469 0.0581001
8200 2.83530425 0.168239 2.57544772 0.057727
8200 2.86296836 0.18148728 2.5883356 0.05735177
8200 2.89063248 0.19476743 2.60139989 0.0569743
8200 2.91829659 0.20807951 2.61463364 0.05659468
8200 2.9459607 0.22141651 2.62802226 0.05621315
8200 2.97312785 0.23446531 2.64151609 0.05596225
8200 3.00236903 0.24874506 2.65610671 0.05555228
8200 3.02976498 0.26223842 2.67005938 0.05517256
8200 3.05553482 0.27501414 2.68340326 0.05482037
8200 3.07986082 0.28710357 2.6961116 0.05449013
8200 3.10289622 0.29854056 2.708172 0.05417623
8200 3.12477111 0.30936527 2.71959242 0.05387372
8200 3.14559681 0.31964507 2.73043881 0.05358055
8200 3.1654694 0.32944887 2.74078937 0.05329627
8200 3.18447229 0.3388334 2.75070828 0.05302067
8200 3.20267845 0.34784522 2.76024813 0.05275372
8200 3.22015198 0.35651401 2.76944312 0.05249581
8200 3.23694959 0.3648591 2.778316 0.05224748
8200 3.25312162 0.37289844 2.78688745 0.05200911
8200 3.26871301 0.38064885 2.7951765 0.05178096
8200 3.283764 0.38812605 2.80320062 0.05156319
8200 3.2983108 0.39534479 2.81097594 0.0513559
8200 3.31238611 0.40231887 2.8185173 0.05115911
8200 3.32601953 0.4090612 2.82583841 0.05097279
8200 3.33923795 0.41558389 2.83295192 0.05079687
8200 3.35206591 0.42190165 2.83987 0.05063053
8200 3.36452581 0.42803748 2.84660494 0.05047095
8200 3.37663819 0.43401297 2.85316766 0.05031529
8200 3.38842189 0.43984692 2.85956765 0.05016102
8200 3.3998943 0.44555591 2.86581324 0.05000583
8200 3.41107144 0.45115479 2.87191174 0.04984757
8200 3.42196812 0.45665699 2.87786959 0.0496842
8200 3.43259807 0.46207485 2.88369247 0.04951373
8200 3.44297404 0.46741985 2.88938541 0.0493342
8200 3.45310789 0.47270284 2.89495278 0.04914364
8200 3.46301066 0.4779342 2.90039841 0.04894002
8200 3.47269265 0.4831199 2.90572547 0.04872232
8200 3.4821635 0.48825535 2.91093653 0.04849224
8200 3.49143221 0.49333449 2.91603427 0.04825196
8200 3.50050723 0.49835149 2.92102151 0.04800363
8200 3.50939649 0.50330085 2.92590124 0.04774939
8200 3.51810745 0.50817748 2.93067658 0.04749134
8200 3.52664712 0.51297676 2.9353508 0.04723149
8200 3.53502211 0.51769458 2.93992727 0.04697177
8200 3.54323864 0.52232738 2.94440945 0.04671401
8200 3.5513026 0.5268722 2.94880088 0.04645989
8200 3.55921955 0.53132664 2.95310511 0.04621098
8200 3.56699477 0.53568889 2.9573257 0.04596869
8200 3.57463323 0.53995768 2.96146619 0.04573429
8200 3.58213966 0.54413228 2.96553009 0.04550891
8200 3.58951855 0.54821245 2.96952083 0.04529353
8200 3.59677416 0.55219838 2.97344175 0.04508898
8200 3.60391054 0.55609068 2.97729608 0.04489599
8200 3.61093155 0.5598903 2.98108696 0.04471513
8200 3.61784086 0.5635985 2.98481737 0.04454687
8200 3.62464196 0.5672168 2.98849019 0.04439159
8200 3.6313382 0.57074694 2.99210814 0.04424956
8200 3.63793276 0.57419083 2.99567381 0.04412096
8200 3.64442868 0.57755052 2.99918965 0.0440059
8200 3.65082886 0.5808282 3.00265797 0.04390443
8200 3.6571361 0.58402895 3.0060805 0.04381545
8200 3.66335304 0.58716162 3.00945811 0.04373638
8200 3.66948225 0.59023437 3.0127915 0.04366478
8200 3.67552615 0.59325438 3.01608122 0.04359843
8200 3.6814871 0.5962281 3.01932775 0.04353533
8200 3.68736733 0.59916138 3.02253145 0.0434736
8200 3.69316902 0.60205958 3.02569255 0.04341149
8200 3.69889421 0.60492683 3.02881143 0.04334766
8200 3.70454492 0.60776355 3.03188918 0.04328227
8200 3.71012305 0.61056933 3.03492706 0.04321583
8200 3.71563043 0.61334381 3.03792633 0.04314884
8200 3.72106886 0.61608669 3.0408882 0.04308175
8200 3.72644002 0.61879769 3.04381389 0.04301505
8200 3.73174556 0.62147662 3.04670454 0.04294914
8200 3.73698707 0.62412334 3.04956132 0.04288446
8200 3.74216607 0.62673815 3.05238523 0.04282121
8200 3.74728404 0.62932204 3.05517711 0.0427593
8200 3.7523424 0.63187598 3.05793775 0.04269864
8200 3.75734252 0.63440091 3.06066792 0.04263911
8200 3.76228573 0.63689773 3.06336832 0.04258064
8200 3.7671733 0.63936729 3.06603966 0.04252312
8200 3.77200649 0.6418104 3.0686826 0.04246648
8200 3.77678647 0.64422785 3.07129778 0.04241062
8200 3.78151442 0.64662029 3.07388573 0.04235549
8200 3.78619145 0.64898817 3.07644688 0.04230104
8200 3.79081865 0.65133194 3.07898159 0.04224724
8200 3.79539707 0.65365202 3.08149026 0.04219405
8200 3.79992772 0.65594883 3.08397326 0.04214143
8200 3.8044116 0.65822278 3.08643095 0.04208935
8200 3.80884966 0.66047426 3.08886369 0.04203776
8200 3.81324282 0.66270367 3.09127184 0.04198664
8200 3.81759199 0.66491138 3.09365572 0.04193594
8200 3.82189803 0.66709779 3.09601559 0.04188558
8200 3.8261618 0.66926331 3.09835166 0.04183548
8200 3.83038412 0.67140831 3.10066416 0.04178555
8200 3.83456578 0.67353318 3.10295331 0.04173571
8200 3.83870756 0.67563827 3.10521932 0.04168587
8200 3.84281021 0.67772395 3.10746241 0.04163596
8200 3.84687447 0.67979055 3.1096828 0.0415859
8200 3.85090104 0.68183842 3.11188071 0.04153562
8200 3.85489063 0.68386788 3.11405634 0.04148505
8200 3.8588439 0.68587924 3.11620995 0.04143413
8200 3.86276151 0.68787279 3.11834176 0.04138281
8200 3.8666441 0.68984884 3.12045202 0.04133104
8200 3.87049228 0.69180766 3.12254094 0.04127876
8200 3.87430667 0.69374954 3.12460875 0.04122593
8200 3.87808784 0.69567475 3.12665568 0.04117249
8200 3.88183638 0.69758355 3.12868195 0.04111841
8200 3.88555284 0.69947621 3.13068778 0.04106362
8200 3.88923776 0.70135298 3.13267345 0.04100812
8200 3.89289168 0.70321414 3.13463937 0.04095191
8200 3.89651512 0.70505995 3.13658592 0.04089504
8200 3.90010858 0.70689066 3.13851352 0.04083751
8200 3.90367254 0.70870652 3.14042254 0.04077935
8200 3.9072075 0.71050778 3.14231335 0.04072059
8200 3.91071391 0.71229467 3.14418631 0.04066125
8200 3.91419225 0.71406743 3.14604178 0.04060134
8200 3.91764294 0.71582627 3.14788008 0.0405409
8200 3.92106644 0.71757143 3.14970157 0.04047994
8200 3.92446315 0.71930312 3.15150656 0.04041848
8200 3.92783351 0.72102155 3.15329537 0.04035655
8200 3.93117791 0.72272692 3.15506833 0.04029417
8200 3.93449676 0.72441944 3.15682574 0.04023137
8200 3.93779043 0.7260993 3.15856789 0.04016815
8200 3.94105931 0.72776669 3.16029507 0.04010456
8200 3.94430378 0.72942181 3.16200757 0.04004059
8200 3.94752418 0.73106484 3.16370566 0.03997629
8200 3.95072088 0.73269595 3.16538961 0.03991165
8200 3.95389422 0.73431532 3.16705968 0.03984672
8200 3.95704454 0.73592312 3.16871612 0.03978149
8200 3.96017218 0.73751953 3.17035917 0.03971599
8200 3.96327745 0.7391047 3.17198907 0.03965024
8200 3.96636068 0.7406788 3.17360606 0.03958425
8200 3.96942217 0.74224197 3.17521035 0.03951804
8200 3.97246223 0.74379439 3.17680218 0.03945162
8200 3.97548116 0.74533619 3.17838176 0.03938502
8200 3.97847924 0.74686752 3.17994929 0.03931823
8200 3.98145677 0.74838853 3.18150499 0.03925128
8200 3.98441403 0.74989937 3.18304906 0.03918419
8200 3.98735129 0.75140016 3.18458169 0.03911696
8200 3.99026881 0.75289105 3.18610307 0.03904961
8200 3.99316687 0.75437217 3.18761338 0.03898215
8200 3.99604571 0.75584366 3.18911282 0.0389146
8200 3.9989056 0.75730564 3.19060156 0.03884695
8200 4.00174678 0.75875825 3.19207977 0.03877924
8200 4.00456949 0.7602016 3.19354762 0.03871146
8200 4.00737397 0.76163582 3.19500528 0.03864363
8200 4.01016046 0.76306102 3.19645291 0.03857575
8200 4.01292918 0.76447733 3.19789067 0.03850785
8200 4.01568037 0.76588486 3.19931872 0.03843993
8200 4.01841424 0.76728372 3.20073721 0.03837199
8200 4.021131 0.76867402 3.20214628 0.03830406
8200 4.02383088 0.77005588 3.20354607 0.03823613
8200 4.02651407 0.77142939 3.20493674 0.03816822
8200 4.02918079 0.77279466 3.20631841 0.03810034
8300 -4.0 -5.83675756 2.50733143 0.18309438
8300 -3.95750289 -5.79420314 2.50702387 0.18225746
8300 -3.91500579 -5.75156241 2.50673161 0.18142032
8300 -3.87250868 -5.70900617 2.50644654 0.18058489
8300 -3.83001158 -5.66644952 2.50616772 0.17975034
8300 -3.78751447 -5.62387463 2.50589625 0.17891626
8300 -3.74501736 -5.5813018 2.50563076 0.17808164
8300 -3.70252026 -5.5387947 2.50536899 0.17724737
8300 -3.66002315 -5.49626953 2.50511431 0.17641431
8300 -3.61752605 -5.45372834 2.50487209 0.17558365
8300 -3.57502894 -5.41117361 2.50464654 0.17475607
8300 -3.53253183 -5.36860431 2.50443598 0.17393106
8300 -3.49003473 -5.32602389 2.50423433 0.1731072
8300 -3.44753762 -5.28343591 2.50403551 0.17228311
8300 -3.40504051 -5.24084392 2.50383341 0.17145742
8300 -3.36254341 -5.19825105 2.50362281 0.17062902
8300 -3.3200463 -5.15565733 2.50340391 0.16979821
8300 -3.2775492 -5.11306184 2.50317884 0.16896577
8300 -3.23505209 -5.07046364 2.50294966 0.16813248
8300 -3.19255498 -5.0278618 2.50271848 0.16729908
8300 -3.15005788 -4.98525506 2.50248596 0.16646603
8300 -3.10756077 -4.94264173 2.50224923 0.16563309
8300 -3.06506367 -4.90001992 2.50200495 0.16479992
8300 -3.02256656 -4.85738774 2.50174976 0.16396618
8300 -2.98006945 -4.8147434 2.50148042 0.16313157
8300 -2.93757235 -4.77208542 2.50119554 0.16229607
8300 -2.89507524 -4.72941261 2.50089565 0.16146
8300 -2.85257814 -4.68672391 2.50058149 0.16062367
8300 -2.81008103 -4.64401823 2.50025379 0.15978741
8300 -2.76758392 -4.60129445 2.49991278 0.15895142
8300 -2.72508682 -4.55855164 2.49955564 0.15811496
8300 -2.68258971 -4.51578894 2.49917793 0.15727685
8300 -2.6400926 -4.47300548 2.49877514 0.15643595
8300 -2.5975955 -4.43020038 2.4983428 0.15559112
8300 -2.55509839 -4.3873722 2.49787699 0.15474167
8300 -2.51260129 -4.34451763 2.49737507 0.15388821
8300 -2.47010418 -4.30163293 2.49683484 0.15303163
8300 -2.42760707 -4.25871437 2.4962541 0.15217281
8300 -2.38510997 -4.21575823 2.49563059 0.1513126
8300 -2.34261286 -4.17276018 2.49495919 0.15045067
8300 -2.30011576 -4.12971486 2.49423046 0.14958511
8300 -2.25761865 -4.08661693 2.49343462 0.14871389
8300 -2.21512154 -4.04346104 2.49256197 0.14783501
8300 -2.17262444 -4.00024179 2.49160292 0.14694671
8300 -2.13012733 -3.95695343 2.49055073 0.14604862
8300 -2.08763023 -3.91358997 2.48940055 0.14514139
8300 -2.04513312 -3.8701454 2.48814751 0.1442257
8300 -2.00263601 -3.82661375 2.48678679 0.1433022
8300 -1.96013891 -3.78298841 2.4853125 0.14237116
8300 -1.9176418 -3.73926024 2.48371332 0.14143125
8300 -1.8751447 -3.69541919 2.48197633 0.14048065
8300 -1.83264759 -3.65145525 2.48008871 0.1395176
8300 -1.79015048 -3.60735844 2.47803755 0.1385404
8300 -1.74765338 -3.56312178 2.47581139 0.13754816
8300 -1.70515627 -3.51874442 2.47340187 0.13654153
8300 -1.66265916 -3.4742263 2.47080088 0.13552133
8300 -1.62016206 -3.42956736 2.46800031 0.13448838
8300 -1.57766495 -3.38476731 2.46499219 0.13344346
8300 -1.53516785 -3.33982232 2.46177031 0.13238663
8300 -1.49267074 -3.29472523 2.45833016 0.13131733
8300 -1.45017363 -3.2494687 2.45466729 0.13023503
8300 -1.40767653 -3.20404541 2.45077728 0.1291392
8300 -1.36517942 -3.15844924 2.44665605 0.12802953
8300 -1.32268232 -3.11268235 2.44230285 0.12690684
8300 -1.28018521 -3.06675047 2.43771823 0.12577246
8300 -1.2376881 -3.02065929 2.43290276 0.12462765
8300 -1.195191 -2.97441449 2.42785693 0.12347367
8300 -1.15269389 -2.92802283 2.422583 0.12231185
8300 -1.11019679 -2.88149385 2.41708775 0.12114376
8300 -1.06769968 -2.83483769 2.41137894 0.11997099
8300 -1.02520257 -2.78806446 2.40546421 0.11879508
8300 -0.98270547 -2.74118432 2.39935135 0.11761752
8300 -0.94020836 -2.69421037 2.39305237 0.11643999
8300 -0.89771125 -2.64715959 2.3865846 0.1152644
8300 -0.85521415 -2.60004908 2.37996578 0.11409261
8300 -0.81271704 -2.55289596 2.37321361 0.1129264
8300 -0.77021994 -2.50571776 2.36634582 0.11176748
8300 -0.72772283 -2.45853516 2.35938052 0.11061708
8300 -0.68522572 -2.41137072 2.35233607 0.10947622
8300 -0.64272862 -2.3642471 2.34523075 0.10834584
8300 -0.60023151 -2.31718697 2.33808293 0.10722685
8300 -0.55773441 -2.27021356 2.33091203 0.10612035
8300 -0.5152373 -2.22335258 2.32374105 0.10502821
8300 -0.47274019 -2.17663032 2.31659409 0.10395245
8300 -0.43024309 -2.13007313 2.30949531 0.10289501
8300 -0.38774598 -2.0837073 2.30246872 0.10185773
8300 -0.34524888 -2.03755714 2.29553357 0.10084168
8300 -0.30275177 -1.9916438 2.28870115 0.09984663
8300 -0.26025466 -1.94598789 2.2819817 0.09887224
8300 -0.21775756 -1.90061005 2.27538545 0.09791817
8300 -0.17526045 -1.85553136 2.26892294 0.09698411
8300 -0.13276335 -1.8107782 2.26260747 0.09606982
8300 -0.09026624 -1.76639021 2.25645557 0.09517514
8300 -0.04776913 -1.72240614 2.25048319 0.09430037
8300 -0.00527203 -1.6787806 2.24469783 0.09344507
8300 0.03722508 -1.63561811 2.23912621 0.09260914
8300 0.07972219 -1.59296057 2.23377053 0.09179225
8300 0.12221929 -1.55080431 2.22863415 0.0909953
8300 0.1647164 -1.50906702 2.22369732 0.09021658
8300 0.2072135 -1.46792295 2.21900338 0.08945763
8300 0.23487762 -1.44110992 2.22878343 0.08935626
8300 0.26254173 -1.41486445 2.22604525 0.08888204
8300 0.29020584 -1.38884866 2.22340298 0.08841489
8300 0.31786996 -1.36311163 2.22086216 0.08795546
8300 0.34553407 -1.33765909 2.21842613 0.08750369
8300 0.37319818 -1.31247709 2.21609635 0.0870592
8300 0.4008623 -1.28756149 2.21387502 0.08662177
8300 0.42852641 -1.26293784 2.21176632 0.08619168
8300 0.45619052 -1.23859663 2.20977073 0.08576857
8300 0.48385463 -1.21452385 2.20788826 0.08535198
8300 0.51151875 -1.19074062 2.20611914 0.08494199
8300 0.53918286 -1.16724114 2.2044576 0.08453801
8300 0.56684697 -1.14401266 2.20289729 0.08413934
8300 0.59451109 -1.12107006 2.20143456 0.08374582
8300 0.6221752 -1.09840069 2.2000648 0.08335684
8300 0.64983931 -1.07600822 2.19878513 0.08297213
8300 0.67750343 -1.05390325 2.19759567 0.08259164
8300 0.70516754 -1.03207317 2.19649602 0.08221499
8300 0.73283165 -1.01053229 2.19548767 0.08184225
8300 0.76049577 -0.98926745 2.1945838 0.08147364
8300 0.78815988 -0.9682232 2.1938758 0.08111216
8300 0.81582399 -0.94725102 2.19342277 0.0807579
8300 0.84348811 -0.92622905 2.19326 0.08041033
8300 0.87115222 -0.90506541 2.19340986 0.08006884
8300 0.89881633 -0.88369448 2.1938828 0.07973277
8300 0.92648044 -0.8620755 2.19467668 0.07940135
8300 0.95414456 -0.8401938 2.19577619 0.07907371
8300 0.98180867 -0.81806352 2.19715251 0.07874892
8300 1.00947278 -0.79573085 2.19876365 0.07842602
8300 1.0371369 -0.77327558 2.20055648 0.07810414
8300 1.06480101 -0.75080992 2.20247045 0.07778264
8300 1.09246512 -0.72847254 2.20444315 0.07746117
8300 1.12012924 -0.70641713 2.20641702 0.07713984
8300 1.14779335 -0.68479732 2.20834577 0.07681918
8300 1.17545746 -0.66375063 2.21019894 0.07650013
8300 1.20312158 -0.64338587 2.21196364 0.07618389
8300 1.23078569 -0.62377611 2.21364349 0.07587176
8300 1.2584498 -0.60495818 2.21525547 0.07556502
8300 1.28611392 -0.58693717 2.21682596 0.07526483
8300 1.31377803 -0.56969333 2.21838697 0.07497218
8300 1.34144214 -0.55319023 2.21997313 0.07468787
8300 1.36910626 -0.53737899 2.22161957 0.07441254
8300 1.39677037 -0.52220397 2.22336558 0.07414688
8300 1.42443448 -0.50738771 2.2253485 0.0738911
8300 1.45209859 -0.4926682 2.22764671 0.07364292
8300 1.47976271 -0.47804913 2.23017013 0.07339808
8300 1.50742682 -0.46350576 2.23285265 0.07315272
8300 1.53509093 -0.44904957 2.23562348 0.07290358
